filename,drugname,match,score
VAIPE_P_TRAIN_308.png,hoathuyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1116.png,"hoat huyét dưỡng não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_1116.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_1116.png,vina-ad 20o0ui+ 4ooui,vina-ad 2000ui+ 400ui,84
VAIPE_P_TRAIN_820.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_820.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_820.png,kagasdine,omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_820.png,oat huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,84
VAIPE_P_TRAIN_1141.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1141.png,hoat huyét dưong não 1somg+2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_953.png,cefixim 200 20omg,cefixim 200 200mg,93
VAIPE_P_TRAIN_953.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_856.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_856.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1103.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_1103.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_1103.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_1103.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 1somg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",93
VAIPE_P_TRAIN_988.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_988.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_988.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_655.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_655.png,colchcin img,colchicin 1mg,87
VAIPE_P_TRAIN_655.png,sadapron 300 300mg,sadapron 300 300mg,100
VAIPE_P_TRAIN_982.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_982.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_982.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_491.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_491.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_491.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_772.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_772.png,lazibet mr 60 6omg sl: 30,lazibet mr 60 60mg,80
VAIPE_P_TRAIN_772.png,enalapril smg sl: 30,enalapril 5mg,76
VAIPE_P_TRAIN_224.png,savilosartan 50 somg,savi losartan 50 50mg,89
VAIPE_P_TRAIN_224.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_683.png,"meloxicam 7,smg","meloxicam 7,5mg",93
VAIPE_P_TRAIN_683.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_981.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_981.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_851.png,diclofenac somg,diclofenac 50mg,86
VAIPE_P_TRAIN_851.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_851.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_225.png,savilosartan 50 somg,savi losartan 50 50mg,89
VAIPE_P_TRAIN_225.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_544.png,diamicron mr tab 6omg 30's 6omg,diamicron mr tab 60mg 30's 60mg,92
VAIPE_P_TRAIN_544.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_281.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_281.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_281.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_281.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 1somg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",93
VAIPE_P_TRAIN_1055.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_921.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_921.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_921.png,"hoat huyét dưong não 15omg, 2omg",hoạt huyết dưỡng não 150mg+20mg,82
VAIPE_P_TRAIN_116.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_116.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_179.png,meglucon 1000 100o mg,meglucon 1000 1000mg,94
VAIPE_P_TRAIN_179.png,golddicron 30mg,golddicron 30mg,100
VAIPE_P_TRAIN_179.png,chorlatcyn 125mg+somg+5omg+25mg,chorlatcyn 125mg+50mg+50mg+25mg,89
VAIPE_P_TRAIN_195.png,metformin (metformin 500) 5oomg,metformin (metformin 500) 500mg,93
VAIPE_P_TRAIN_195.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_508.png,fabamox soomg 500 mg,fabamox 500mg 500mg,82
VAIPE_P_TRAIN_508.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_508.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_508.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_1101.png,amoxicilin soomg soomg,amoxicilin 500mg 500mg,70
VAIPE_P_TRAIN_1101.png,oat huyét dưong não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,80
VAIPE_P_TRAIN_1101.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_873.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_873.png,kagasdine 2omg,kagasdine 20mg,92
VAIPE_P_TRAIN_873.png,spasvina,spasvina 40mg,80
VAIPE_P_TRAIN_873.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_844.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_844.png,hoat huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,86
VAIPE_P_TRAIN_844.png,inbaci 10 iomg,inbacid 10 10mg,80
VAIPE_P_TRAIN_398.png,renapril smg smg,renapril 5mg 5mg,86
VAIPE_P_TRAIN_79.png,renapril smg smg,renapril 5mg 5mg,86
VAIPE_P_TRAIN_79.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_79.png,venrutine ioomg +soomg,venrutine 100mg +500mg,70
VAIPE_P_TRAIN_408.png,"cefalexin (firstlexin 500) 0,5g","cefalexin (firstlexin 500) 0,5g",100
VAIPE_P_TRAIN_408.png,drotaverin clohydrat (dromasm fort),drotaverin clohydrat (dromasm fort) 80mg,100
VAIPE_P_TRAIN_408.png,methyl,methylsolone 16mg 16mg,46
VAIPE_P_TRAIN_92.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_156.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_156.png,atorvastatin (atoris,atorvastatin (atoris 20mg) 20mg,81
VAIPE_P_TRAIN_662.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_662.png,dromasm fort 8omg sl: 10,dromasm fort 80mg,80
VAIPE_P_TRAIN_499.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_499.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_499.png,inbacd 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_778.png,"droxicef 0,5g","droxicef 0,5g",100
VAIPE_P_TRAIN_778.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_778.png,menison 4mg amg,menison 4mg 4mg,92
VAIPE_P_TRAIN_847.png,"cephalexin pmp 500 0,5g","cephalexin pmp 500 0,5g",100
VAIPE_P_TRAIN_847.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_689.png,"droxicef soomg 0,5g","droxicef 0,5g",83
VAIPE_P_TRAIN_689.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_689.png,"hoạt huyét dưong não 1somg, 2omg",hoạt huyết dưỡng não 150mg+20mg,82
VAIPE_P_TRAIN_771.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_771.png,lazibet mr 60 60mg,lazibet mr 60 60mg,100
VAIPE_P_TRAIN_771.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_649.png,atorvastatin (atoris 2omg),atorvastatin (atoris 20mg) 20mg,86
VAIPE_P_TRAIN_649.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_916.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_916.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_391.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_391.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_1104.png,"cefalexin (firstlexin 500) 0,58","cefalexin (firstlexin 500) 0,5g",96
VAIPE_P_TRAIN_1104.png,paracetamol  (partamol tab.) soomg,paracetamol (partamol tab.) 500mg,90
VAIPE_P_TRAIN_1104.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_1104.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 150mg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",100
VAIPE_P_TRAIN_403.png,meglucon 1000 1000mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_403.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_25.png,meglucon 1000 1000mg,meglucon 1000 1000mg,100
VAIPE_P_TRAIN_25.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_25.png,"hangitor plus 40mg+12,smg","hangitor plus 40mg+12,5mg",96
VAIPE_P_TRAIN_25.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_52.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_52.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_7.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_7.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_7.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_1081.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_1081.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_1081.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_457.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_507.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_507.png, methylsolone i6mg 16mg,methylsolone 16mg 16mg,95
VAIPE_P_TRAIN_507.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_283.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_283.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_283.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_283.png,"đinh lăng, bạch quả  (hoạt huyết dưỡng não) 1somg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",93
VAIPE_P_TRAIN_876.png,metronidazol  (metronidazol 250) 250 mg,metronidazol (metronidazol 250) 250 mg,100
VAIPE_P_TRAIN_876.png,omeprazol   (kagasdine),omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_876.png,drotaverin clohydrat (dromasm fort),drotaverin clohydrat (dromasm fort) 80mg,100
VAIPE_P_TRAIN_876.png,amoxicilin (fabamox 500) 5oomg,amoxicilin (fabamox 500) 500mg,93
VAIPE_P_TRAIN_1125.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_1125.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_1125.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_240.png,olchcin img,colchicin 1mg,82
VAIPE_P_TRAIN_240.png,milurit 3oomg,milurit 300mg,83
VAIPE_P_TRAIN_240.png,panactol soomg sl:20,panactol 500mg,65
VAIPE_P_TRAIN_834.png,bloza,bloza 50mg,71
VAIPE_P_TRAIN_834.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_834.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_788.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_788.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_788.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_418.png,"telmisartan + hydroclorothiazid (hangitor plus) 40mg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",100
VAIPE_P_TRAIN_418.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_396.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_396.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_623.png,cardilopin smg,cardilopin 5mg,92
VAIPE_P_TRAIN_623.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_623.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_213.png,thanhnhiệt tiêu độc livergood,thanh nhiệt tiêu độc livergood,100
VAIPE_P_TRAIN_923.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_923.png,vipredni 16mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_923.png,glucofast 850 8somg,glucofast 850 850mg,88
VAIPE_P_TRAIN_923.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_51.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_51.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_37.png,"telmisartan + bydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",96
VAIPE_P_TRAIN_37.png,atorvastatin (atoris 2omg),atorvastatin (atoris 20mg) 20mg,86
VAIPE_P_TRAIN_37.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_344.png,glucofast 850 850mg,glucofast 850 850mg,100
VAIPE_P_TRAIN_344.png,diamicronmr tab 3omg 60's 30mg,diamicron mr tab 30mg 60's 30mg,96
VAIPE_P_TRAIN_38.png,"telmisartan + hydroclorothiazid (hangitor plus) 4omg+12,5mg","telmisartan % hydroclorothiazid (hangitor plus) 40mg+12,5mg",98
VAIPE_P_TRAIN_38.png,atorvastatin (atoris 2omg),atorvastatin (atoris 20mg) 20mg,86
VAIPE_P_TRAIN_38.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+2omg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",95
VAIPE_P_TRAIN_252.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_252.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_252.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_975.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_975.png,pamlonor,pamlonor 5mg,84
VAIPE_P_TRAIN_190.png,"meloxicam 7,smg","meloxicam 7,5mg",93
VAIPE_P_TRAIN_190.png,"savi3b ioomg+loomg+0,1smg","savi 3b 100mg+100mg+0,15mg",71
VAIPE_P_TRAIN_190.png,kagasdine,omeprazol (kagasdine) 20mg,100
VAIPE_P_TRAIN_190.png,chorlatcyn 125mg+somg+somg+2smg,chorlatcyn 125mg+50mg+50mg+25mg,88
VAIPE_P_TRAIN_709.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_709.png,gluzitop mr 60 60mg,gluzitop mr 60 60mg,100
VAIPE_P_TRAIN_718.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_718.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_393.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_393.png,"katrypsin 4,2mg","katrypsin 4,2mg",100
VAIPE_P_TRAIN_1.png,lucofast 850 850mg,glucofast 850 850mg,97
VAIPE_P_TRAIN_1.png,diamicronmr tab 3omg 60's 30mg,diamicron mr tab 30mg 60's 30mg,96
VAIPE_P_TRAIN_1.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_929.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_929.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_807.png,amoxicilin (fabamox 500) soomg,amoxicilin (fabamox 500) 500mg,89
VAIPE_P_TRAIN_807.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_1127.png,"amoxicillin soomg 0,5g","amoxicillin 500mg 0,5g",85
VAIPE_P_TRAIN_1127.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_1127.png,vaco loratadine iomg,vaco loratadine 10mg,89
VAIPE_P_TRAIN_720.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_720.png,saviprolol 5 smg,savi prolol 5 5mg,93
VAIPE_P_TRAIN_720.png,hoạt huyét dưỡng não 15omg+20mg,hoạt huyết dưỡng não 150mg+20mg,94
VAIPE_P_TRAIN_353.png,nifedipin hasan 20 retard 2omg,nifedipin hasan 20 retard 20mg,96
VAIPE_P_TRAIN_353.png,paracetamol soomg soomg,paracetamol 500mg 500mg,71
VAIPE_P_TRAIN_353.png,hoat huyét dưong não isomg; 2omg,hoạt huyết dưỡng não 150mg+20mg,75
VAIPE_P_TRAIN_353.png,vina-ad 2oooui+ 4ooui,vina-ad 2000ui+ 400ui,74
VAIPE_P_TRAIN_318.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_318.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_154.png,inbaci 10 iomg,inbacid 10 10mg,80
VAIPE_P_TRAIN_154.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_534.png,pamlonor smg,pamlonor 5mg,91
VAIPE_P_TRAIN_534.png,hoạt huyét dưỡng não 15omg+2omg,hoạt huyết dưỡng não 150mg+20mg,90
VAIPE_P_TRAIN_966.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_966.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_639.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_523.png,kavasdin 55 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_523.png,hoat huyét dưong não 1somg; 2omg,hoạt huyết dưỡng não 150mg+20mg,78
VAIPE_P_TRAIN_951.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_951.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_951.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_951.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_1123.png,"cefacyl 500 0,5g","cefacyl 500 0,5g",100
VAIPE_P_TRAIN_1123.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_1123.png,cosyndo b 175mg +175mg+ 125mcg,cosyndo b 175mg+175mg+125mcg,100
VAIPE_P_TRAIN_70.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_268.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_268.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_268.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_126.png,ingaron 200 dst 200 mg,ingaron 200 dst 200mg,100
VAIPE_P_TRAIN_126.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_126.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_126.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_127.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_127.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_127.png,tydol pm soomg + 2smg,tydol pm 500mg + 25mg,76
VAIPE_P_TRAIN_193.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_193.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_193.png,sergurop iomg,sergurop 10mg,83
VAIPE_P_TRAIN_653.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_653.png,dromasmfort 8omg,dromasm fort 80mg,93
VAIPE_P_TRAIN_653.png,fabamox 500 soomg,fabamox 500 500mg,80
VAIPE_P_TRAIN_730.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_730.png,pariamol tab soomg,partamol tab. 500mg,61
VAIPE_P_TRAIN_730.png,"kahagan 0,1g+0,075g+0,075g","kahagan 0,1g+0,075g+0,075g",100
VAIPE_P_TRAIN_570.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_570.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_570.png,bromhexin actavis 8mg 8mg,bromhexin actavis 8mg 8mg,100
VAIPE_P_TRAIN_570.png,menison 16mg 16mg,menison 16mg 16mg,100
VAIPE_P_TRAIN_570.png,clorpheniramin amg,clorpheniramin 4mg,94
VAIPE_P_TRAIN_72.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_317.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_317.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_313.png,pyme diapro mr 3omg,pyme diapro mr 30mg,94
VAIPE_P_TRAIN_313.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_313.png,kavasdin5 5 mg,kavasdin 5 5mg,100
VAIPE_P_TRAIN_313.png,nnbacd 10 iomg,inbacid 10 10mg,72
VAIPE_P_TRAIN_306.png,colchcin img,colchicin 1mg,87
VAIPE_P_TRAIN_306.png,milurit,milurit 300mg,74
VAIPE_P_TRAIN_306.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_607.png,"cefadroxil 0,5g","cefadroxil 0,5g",100
VAIPE_P_TRAIN_607.png,mypara 500 soomg,mypara 500 500mg,79
VAIPE_P_TRAIN_607.png,"statripsine 4,2mg","statripsine 4,2mg",100
VAIPE_P_TRAIN_607.png,setblood 1lsmg+loomg+somcg,setblood 115mg+100mg+50mcg,56
VAIPE_P_TRAIN_30.png,"ebitac 12.5 iomg + 12,smg","ebitac 12.5 10mg + 12,5mg",86
VAIPE_P_TRAIN_30.png,leninarto 10 iomg,leninarto 10 10mg,87
VAIPE_P_TRAIN_30.png,stacetam 8oomg 8oomg,stacetam 800mg 800mg,78
VAIPE_P_TRAIN_1149.png,"hapenxin capsules 0,5g","hapenxin capsules 0,5g",100
VAIPE_P_TRAIN_1149.png,metronidazol 250 250 mg,metronidazol 250 250mg,100
VAIPE_P_TRAIN_1149.png,partamol tab. soomg,partamol tab. 500mg,82
VAIPE_P_TRAIN_990.png,amcardia-5 smg,amcardia-5 5mg,92
VAIPE_P_TRAIN_375.png,saviprolol 5 smg sl:5 viên,savi prolol 5 5mg,74
VAIPE_P_TRAIN_375.png,atoris 2omg 2omg sl:5 viên,atoris 20mg 20mg,69
VAIPE_P_TRAIN_375.png,"hangitor plus 4omg+12,smg","hangitor plus 40mg+12,5mg",78
VAIPE_P_TRAIN_467.png,"novoxim-s00 0,5g","novoxim-500 0,5g",93
VAIPE_P_TRAIN_467.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_467.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_1171.png,fabamox soomg 500 mg,fabamox 500mg 500mg,82
VAIPE_P_TRAIN_1171.png,tydol pm 5oomg + 25mg,tydol pm 500mg + 25mg,88
VAIPE_P_TRAIN_1171.png,bromhexin actavis 8mg,bromhexin actavis 8mg,100
VAIPE_P_TRAIN_333.png,paracetamol  (partamol tab.) 5oomg,paracetamol (partamol tab.) 500mg,93
VAIPE_P_TRAIN_333.png,"đinh lăng, bạch quả (hoạt huyết dưỡng não) 15omg+20mg","đinh lăng, bạch quả (hoạt huyết dưỡng não) 150mg+20mg",98
VAIPE_P_TRAIN_998.png,lazibet mr 60 6omg,lazibet mr 60 60mg,93
VAIPE_P_TRAIN_998.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_204.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
VAIPE_P_TRAIN_204.png,panactol soomg,panactol 500mg,77
VAIPE_P_TRAIN_204.png,dixirein,dixirein 375mg,76
VAIPE_P_TRAIN_204.png,vipredni 16 mg 16mg,vipredni 16mg 16mg,100
VAIPE_P_TRAIN_825.png,enalapri smg,enalapril 5mg,87
VAIPE_P_TRAIN_825.png,inbaci 10,inbacid 10 10mg,76
VAIPE_P_TRAIN_798.png,glucofast 500 soomg,glucofast 850 850mg,82
VAIPE_P_TRAIN_798.png,enalapril smg,enalapril 5mg,92
VAIPE_P_TRAIN_561.png,"cefadroxil soomg 0,5g","cefadroxil 0,5g",85
